stkcd,名稱,change_type,eff_date,remarks,event_type,ann_date,event_class_v1,trigger_class_v1,trigger_reference_date,ann_date_batch,batch_search_status,strict_baseline_candidate,broad_candidate,exclude_reason_v1,manual_check_flag,core_state_before,core_state_after,event_class_v2,state_validation_v2,is_core_state_transition,state_check_pass,baseline_candidate_v2
300840,酷特智能,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300843,勝藍股份,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300213,佳訊飛鴻,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300859,西域旅遊,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300201,海倫哲,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300121,陽谷華泰,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300499,高瀾股份,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300469,信息發展,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300403,漢宇集團,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300249,依米康,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
002580,聖陽股份,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
002575,群興玩具,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300192,科德教育,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
002526,山東礦機,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
002469,三維化學,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
002369,卓翼科技,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
002119,康強電子,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
001380,華緯科技,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
001359,平安電工,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
000404,長虹華意,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300120,經緯輝開,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
002523,天橋起重,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
300691,聯合光電,加入,2025-06-23,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-06-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603381,永臻股份,加入,2025-07-21,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-07-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688692,達夢數據,加入,2025-07-21,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-07-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301590,優優綠能,加入,2025-07-21,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-07-18,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301491,漢桑科技,加入,2025-09-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-09-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
001221,悍高集團,加入,2025-09-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-09-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301609,山大電力,加入,2025-09-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-09-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301632,廣東建科,加入,2025-09-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-09-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603310,巍華新材,加入,2025-09-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-09-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688721,龍圖光罩,加入,2025-09-22,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-09-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301584,建發致新,加入,2025-11-24,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-11-19,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
001285,瑞立科密,加入,2025-11-24,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-11-19,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301563,雲漢芯城,加入,2025-11-24,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-11-19,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688726,拉普拉斯,加入,2025-11-24,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-11-19,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301668,昊創瑞通,加入,2025-11-24,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-11-19,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
301656,聯合動力,加入,2025-11-24,月度調整考察時符合相關資格準則的股票。由於該股票同時包括在深交所融資融券名單中，因此該股票將同時被納入合資格深股通保證金交易股票名單及合資格深股通擔保賣空股票名單內。有關深交所融資融券名單詳情，請參閱http://www.szse.cn/disclosure/margin/object/index.html。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-11-19,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603130,雲中馬,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603155,新亞強,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603173,福斯達,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688084,晶品特裝,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
603109,神馳機電,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688101,三達膜,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688108,賽諾醫療,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688109,品茗科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688117,聖諾生物,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688135,利揚芯片,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688143,長盈通,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688159,有方科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688168,安博通,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688191,智洋創新,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688210,統聯精密,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688228,開普雲,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688325,賽微微電,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688039,當虹科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
688360,德馬科技,加入,2025-12-22,半年度調整考察時符合相關資格準則的股票。由於該股票同時包括在上交所融資融券名單中，因此該股票將同時被納入合資格滬股通保證金交易股票名單及合資格滬股通擔保賣空股票名單內。有關上交所融資融券名單詳情， 請參閱http://www.sse.com.cn/services/tradingservice/margin/home/ 。,In,,NEW_BUYABLE_CANDIDATE,PERIODIC_ADJUSTMENT,,2025-12-17,FOUND,Y,Y,,,NOT_OBSERVED,BUYABLE,NEW_BUYABLE,VALID_NEW_BUYABLE,Y,Y,Y
