strategy,window,metric,N,批次数,均值,中位数,标准差,胜率,t_p,Wilcoxon_p,最小值,最大值
NEW_ALL_LONG,ANN_1_20,raw_strategy_return,783,28,0.015474616429039393,-0.001351400126187205,0.1341663217056537,0.5,0.5467551600104795,0.813923291862011,-0.12452371333565078,0.6108914019558901
NEW_ALL_LONG,ANN_1_20,board_adj_strategy_return,783,28,0.00019792391422262485,-0.0052434479741148106,0.05405675566018869,0.5,0.9846849341435283,0.9196710959076881,-0.10697934866123895,0.13536167671350438
NEW_ALL_LONG,ANN_1_5,raw_strategy_return,783,28,0.0063186235549288075,8.420526054067437e-05,0.05516197812144265,0.5,0.5494946372746936,0.7450922578573227,-0.10734979890928481,0.1591372500043943
NEW_ALL_LONG,ANN_1_5,board_adj_strategy_return,783,28,0.00636396402879502,0.00025405771803027795,0.033267887994821166,0.5,0.32041123635785285,0.5221440717577934,-0.07334553392428891,0.10150365316755676
NEW_ALL_LONG,ANN_1_TO_EFF_MINUS1,raw_strategy_return,737,23,0.003173687592497302,0.0034363319999999088,0.042044899460770564,0.5217391304347826,0.7208021648363695,0.6433901786804199,-0.10747306920181841,0.07784891811758857
NEW_ALL_LONG,ANN_1_TO_EFF_MINUS1,board_adj_strategy_return,737,23,0.009687473927814404,0.005260560727273391,0.02491969501261969,0.5652173913043478,0.07566843776487052,0.14241743087768555,-0.029438193786237295,0.07389757974262479
NEW_ALL_LONG,ANN_1_TO_EFF_PLUS5,raw_strategy_return,783,28,0.007632446114490931,-0.007538678197097902,0.08294065706554368,0.39285714285714285,0.6302307778997246,0.6455853804945946,-0.10734979890928481,0.3417546255974645
NEW_ALL_LONG,ANN_1_TO_EFF_PLUS5,board_adj_strategy_return,783,28,0.0016957766514605903,-0.004813015694219242,0.03755085851982386,0.4642857142857143,0.8129400547301774,0.9910601079463959,-0.07334553392428891,0.09659508383759892
NEW_ALL_LONG,EFF_1_20,raw_strategy_return,784,28,0.02198030869859659,-0.005658694475346209,0.1309653877278687,0.42857142857142855,0.382336655471522,0.8841757625341415,-0.10676164185490926,0.5875438561798683
NEW_ALL_LONG,EFF_1_20,board_adj_strategy_return,784,28,-0.00948637542384599,-0.015752985791754433,0.052961876504320916,0.39285714285714285,0.35163860421186816,0.2450956031680107,-0.11594538021993692,0.10196405540708668
NEW_ALL_LONG,EFF_1_5,raw_strategy_return,783,28,0.005931222223538149,-0.0032564877319296174,0.07528047223115321,0.4642857142857143,0.6800413879156486,0.7965622618794441,-0.10734979890928481,0.33073720065765705
NEW_ALL_LONG,EFF_1_5,board_adj_strategy_return,783,28,-0.007336925252006652,-0.0001614895513590988,0.0289383150849318,0.4642857142857143,0.19090450717936253,0.3620011880993843,-0.07343918834683497,0.0413182065499369
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,ANN_1_20,raw_strategy_return,312,28,0.024455336245636224,-0.00852251830023443,0.18994848002384465,0.42857142857142855,0.5015049642122477,0.7965622618794441,-0.16289541010328362,0.8720516057410262
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,ANN_1_20,board_adj_strategy_return,312,28,0.004389572815063465,-0.018280475729991877,0.10132398001930311,0.39285714285714285,0.8204105879763391,0.6136380508542061,-0.1604447116686288,0.2533477770380856
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,ANN_1_5,raw_strategy_return,312,28,0.005994273306050115,-0.0015132144354947918,0.07361182752775909,0.5,0.669967811031568,0.831373319029808,-0.15757684472733752,0.18955251448092816
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,ANN_1_5,board_adj_strategy_return,312,28,0.006579703731706215,0.005429250178091084,0.05357173226768052,0.5357142857142857,0.5212454048872444,0.5075842142105103,-0.12734383675712774,0.1563950805933998
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,ANN_1_TO_EFF_MINUS1,raw_strategy_return,293,23,0.0021964086235297707,0.004469050583044282,0.0546346349209077,0.5217391304347826,0.8488836743915177,0.7090141773223877,-0.1270658350234517,0.0907081999999999
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,ANN_1_TO_EFF_MINUS1,board_adj_strategy_return,293,23,0.011062522074504451,0.0006945614513581126,0.0412741190145987,0.5217391304347826,0.21201773855981115,0.3446848392486572,-0.07831873044603006,0.09594165752560728
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,ANN_1_TO_EFF_PLUS5,raw_strategy_return,312,28,0.012874736247416457,-0.006993237580292969,0.11105574941098846,0.5,0.544715293101674,0.7792982533574104,-0.15757684472733752,0.4269989437596384
NEW_NONSTAR_HIGH_TURNOVER_MEDIAN_LONG,ANN_1_TO_EFF_PLUS5,board_adj_strategy_return,312,28,0.004926087207783529,-0.013743749239211789,0.07404034805770457,0.35714285714285715,0.7275287843683808,0.5823858305811882,-0.12734383675712774,0.21385069927304412
